	token	coref	ner
3886	en	O	O
3887	raad	(751)|(752	O
3888	290	752)|750)|(753)	O
3889	het	(754)	O
3890	eens	O	O
3891	.	O	O
3892	Zij	(755)	O
3893	beschouwt	O	O
3894	de	(756	O
3895	vraag	O	O
3896	van	O	O
3897	mevrouw	(507	O
3898	Van	O	B-PER
3899	Dun	507)|756)	E-PER
3900	als	O	O
3901	een	(757	O
3902	principiële	757)	O
3903	.	O	O
3904	De	(129	O
3905	burgemeester	129)	O
3906	zou	O	O
3907	het	(758)	O
3908	onverstandig	O	O
3909	vinden	O	O
3910	dit	(759)	O
3911	niet	O	O
3912	te	O	O
3913	doen	O	O
3914	.	O	O
3915	Zij	(760)	O
3916	attendeert	O	O
3917	de	(50	O
3918	commissie	50)	O
3919	op	O	O
3920	een	(761	O
3921	wetsvoorstel	O	O
3922	waardoor	O	O
3923	de	(602	O
3924	gemeente	602)	O
3925	niet	O	O
3926	meer	O	O
3927	de	(762	O
3928	keuze	O	O
3929	zou	O	O
3930	hebben	O	O
3931	wanneer	O	O
3932	die	(763)	O
3933	zou	O	O
3934	worden	O	O
3935	aangenomen	762)|761)	O
3936	.	O	O
3937	Zij	(764)	O
3938	vindt	O	O
3939	het	(765)	O
3940	dan	O	O
3941	onverstandig	O	O
3942	om	O	O
3943	dat	(766)	O
3944	te	O	O
3945	negeren	O	O
3946	.	O	O
3947	Mevrouw	(767	O
3948	Admiraal	O	S-PER
3949	(	O	O
3950	ChristenUnie	767)|(768)	O
3951	)	O	O
3952	merkt	O	O
3953	op	O	O
3954	dat	O	O
3955	in	O	O
3956	het	(769	O
3957	wetsvoorstel	769)	O
3958	staat	O	O
3959	dat	O	O
3960	een	(770	O
3961	CSO	770)	O
3962	een	O	O
3963	keus	O	O
3964	is	O	O
3965	.	O	O
3966	In	O	O
3967	het	(769	O
3968	wetsvoorstel	769)	O
3969	staat	O	O
3970	ook	O	O
3971	dat	O	O
3972	in	O	O
3973	elke	(771	O
3974	gemeente	771)	O
3975	een	O	O
3976	belangen-	O	O
3977	afweging	O	O
3978	moet	O	O
3979	worden	O	O
3980	gemaakt	O	O
3981	in	O	O
3982	of	O	O
3983	men	(772)	O
3984	CSO	(773)	O
3985	beter	O	O
3986	en	O	O
3987	transparanter	O	O
3988	vindt	O	O
3989	.	O	O
3990	Zij	(774)	O
3991	benadrukt	O	O
3992	dat	O	O
3993	een	(775	O
3994	CSO	775)	O
3995	geen	O	O
3996	verplichting	O	O
3997	is	O	O
3998	.	O	O
3999	Mevrouw	(507	O
4000	Van	O	B-PER
4001	Dun	O	E-PER
4002	(	O	O
4003	D66	507)|(776)	O
4004	)	O	O
4005	sluit	O	O
4006	zich	(777)	O
4007	daar	(778)	O
4008	graag	O	O
4009	bij	O	O
4010	aan	O	O
4011	.	O	O
4012	300	(779	O
4013	Burgemeester	O	O
4014	Dijksma	779)	S-PER
4015	heeft	O	O
4016	begrepen	O	O
4017	dat	O	O
4018	wanneer	O	O
4019	het	(780)	O
4020	een	(769	O
4021	wetsvoorstel	769)	O
4022	wordt	O	O
4023	,	O	O
4024	het	(781)	O
4025	voor	O	O
4026	de	(602	O
4027	gemeente	602)	O
4028	zal	O	O
4029	leiden	O	O
4030	tot	O	O
4031	een	(782	O
4032	situatie	O	O
4033	waarin	O	O
4034	zij	(602)	O
4035	dit	(783)	O
4036	zou	O	O
4037	moeten	O	O
4038	uitvoeren	782)	O
4039	.	O	O
4040	Dat	(784)	O
4041	heeft	O	O
4042	te	O	O
4043	maken	O	O
4044	met	O	O
4045	het	(785	O
4046	logistieke	O	O
4047	proces	785)	O
4048	.	O	O
4049	Het	(786	O
4050	tellen	O	O
4051	op	O	O
4052	kandidaatniveau	786)|(787)	O
4053	stelt	O	O
4054	de	(602	O
4055	gemeente	602)	O
4056	in	O	O
4057	de	(788	O
4058	huidige	O	O
4059	situatie	788)	O
4060	voor	O	O
4061	een	(789	O
4062	aantal	O	O
4063	echt	(790	O
4064	grote	O	O
4065	problemen	790)|789)	O
4066	.	O	O
4067	Mevrouw	(574	O
4068	Van	O	B-PER
4069	Dun	O	E-PER
4070	(	O	O
4071	D66	574)|(776)	O
4072	)	O	O
4073	merkt	O	O
4074	op	O	O
4075	dat	O	O
4076	de	(602	O
4077	gemeente	602)	O
4078	er	(791)	O
4079	al	O	O
4080	ervaring	(792)	O
4081	mee	O	O
4082	heeft	O	O
4083	.	O	O
4084	Zij	(793)	O
4085	verzet	O	O
4086	zich	(794)	O
4087	tegen	O	O
4088	bangmakerij	(795)	O
4089	.	O	O
4090	Burgemeester	(779	O
4091	Dijksma	779)	S-PER
4092	benadrukt	O	O
4093	dat	O	O
4094	het	(796)	O
4095	haar	(797)	O
4096	er	O	O
4097	om	O	O
4098	gaat	O	O
4099	dit	(798)	O
4100	zo	O	O
4101	goed	O	O
4102	mogelijk	O	O
4103	te	O	O
4104	organiseren	O	O
4105	:	O	O
4106	met	O	O
4107	het	(799	O
4108	aantal	O	O
4109	stemmen	799)|(800)	O
4110	,	O	O
4111	met	O	O
4112	de	(801	O
4113	maatregelen	O	O
4114	waarmee	O	O
4115	de	(602	O
4116	gemeente	602)	O
4117	steeds	(802	O
4118	meer	802)	O
4119	te	O	O
4120	maken	O	O
4121	krijgt	801)	O
4122	,	O	O
4123	met	O	O
4124	de	(803	O
4125	druk	O	O
4126	op	O	O
4127	de	(112	O
4128	vrijwilligers	112)|803)	O
4129	.	O	O
4130	Velen	O	O
4131	vroegen	O	O
4132	het	(804)	O
4133	be-	O	O
4134	hapbaarder	O	O
4135	te	O	O
4136	maken	O	O
4137	.	O	O
4138	Het	(805	O
4139	voordeel	O	O
4140	van	O	O
4141	dit	(806	O
4142	model	806)|805)	O
4143	is	O	O
4144	dat	O	O
4145	dit	(807)	O
4146	mogelijk	O	O
4147	is	O	O
4148	.	O	O
4149	Dat	(808)	O
4150	is	O	O
4151	niet	O	O
4152	310	O	O
4153	gelukt	O	O
4154	op	O	O
4155	alle	(809	O
4156	stembureaus	809)	O
4157	maar	O	O
4158	wel	O	O
4159	op	O	O
4160	vele	(810)	O
4161	.	O	O
4162	Zij	(811)	O
4163	ziet	O	O
4164	grote	O	O
4165	voordelen	O	O
4166	over	O	O
4167	de	O	O
4168	hele	O	O
4169	linie	O	O
4170	gezien	O	O
4171	.	O	O
4172	Zij	(811)	O
4173	benoemt	O	O
4174	een	(812	O
4175	aantal	O	O
4176	pijnpunten	812)|(813)	O
4177	:	O	O
4178	het	(814	O
4179	vervoer	O	O
4180	van	O	O
4181	de	(815	O
4182	stembiljetten	815)	O
4183	naar	O	O
4184	het	(816	O
4185	centrale	O	O
4186	punt	816)|814)	O
4187	.	O	O
4188	Dat	(817)	O
4189	kwam	O	O
4190	ook	O	O
4191	aan	O	O
4192	de	(818	O
4193	orde	818)	O
4194	in	O	O
4195	de	(819	O
4196	schriftelijke	O	O
4197	vragen	819)	O
4198	.	O	O
4199	Ook	O	O
4200	daar	O	O
4201	is	O	O
4202	gezegd	O	O
4203	dat	O	O
4204	dat	(820)	O
4205	een	O	O
4206	punt	O	O
4207	van	O	O
4208	kritiek	(821)	O
4209	is	O	O
4210	dat	O	O
4211	het	(822	O
4212	bestuur	822)	O
4213	gaat	O	O
4214	oppakken	O	O
4215	.	O	O
4216	Het	(823	O
4217	vervoer	823)	O
4218	duurde	O	O
4219	te	O	O
4220	lang	O	O
4221	.	O	O
4222	Dat	(824)	O
4223	moet	O	O
4224	beter	O	O
4225	.	O	O
4226	Vraag	(825)	O
4227	is	O	O
4228	hoe	O	O
4229	de	(826	O
4230	herleidbaarheid	O	O
4231	te	O	O
4232	regelen	O	O
4233	van	O	O
4234	de	(827	O
4235	stembureaus	O	O
4236	bij	O	O
4237	de	(828	O
4238	centrale	O	O
4239	telling	828)|827)|826)	O
4240	.	O	O
4241	Dat	(829)	O
4242	is	O	O
4243	een	O	O
4244	punt	O	O
4245	dat	O	O
4246	verbeterd	O	O
4247	moet	O	O
4248	worden	O	O
4249	.	O	O
4250	Het	(830)	O
4251	is	O	O
4252	belangrijk	O	O
4253	die	O	O
4254	één	(831)	O
4255	op	O	O
4256	één	(832	O
4257	relatie	832)	O
4258	te	O	O
4259	kunnen	O	O
4260	leggen	O	O
4261	.	O	O
4262	Dat	(833)	O
4263	is	O	O
4264	in	O	O
4265	de	(834	O
4266	evaluatie	O	O
4267	voor	O	O
4268	het	(91	O
4269	college	91)|834)	O
4270	een	(835	O
4271	belangrijk	O	O
4272	leerpunt	835)	O
4273	geweest	O	O
4274	.	O	O
4275	320	(836)	O
4276	Met	O	O
4277	betrekking	O	O
4278	tot	O	O
4279	de	(837	O
4280	positie	O	O
4281	van	O	O
4282	de	(112	O
4283	vrijwilligers	112)|837)	O
4284	zet	O	O
4285	de	(129	O
4286	burgemeester	129)	O
4287	uiteen	O	O
4288	dat	O	O
4289	velen	(838	O
4290	van	O	O
4291	hen	838)|(112)	O
4292	nodig	O	O
4293	waren	O	O
4294	en	O	O
4295	dat	O	O
4296	er	O	O
4297	ook	O	O
4298	mensen	(839)|(840	O
4299	stand-by	840)|(841)	O
4300	moesten	O	O
4301	zijn	O	O
4302	.	O	O
4303	Het	(842)	O
4304	ging	O	O
4305	om	O	O
4306	heel	(843	O
4307	veel	O	O
4308	meer	O	O
4309	mensen	O	O
4310	dan	O	O
4311	in	O	O
4312	het	(844	O
4313	verleden	844)|843)	O
4314	.	O	O
4315	De	(129	O
4316	burgemeester	129)	O
4317	bevestigt	O	O
4318	dat	O	O
4319	de	(845	O
4320	lat	845)	O
4321	niet	O	O
4322	zo	O	O
4323	hoog	O	O
4324	moet	O	O
4325	liggen	O	O
4326	dat	O	O
4327	mensen	(846)	O
4328	het	(847)	O
4329	niet	O	O
4330	meer	O	O
4331	willen	O	O
4332	doen	O	O
4333	.	O	O
4334	Als	O	O
4335	het	(848)	O
4336	gaat	O	O
4337	om	O	O
4338	opleidingen	(849)	O
4339	,	O	O
4340	zijn	O	O
4341	er	O	O
4342	begeleiders	(850)	O
4343	te	O	O
4344	raadplegen	O	O
4345	in	O	O
4346	situaties	(851	O
4347	van	O	O
4348	twijfel	851)|(852)	O
4349	.	O	O
4350	Ook	(853	O
4351	de	(854	O
4352	medewerkers	O	O
4353	van	O	O
4354	de	(258	O
4355	gemeente	258)|854)|853)	O
4356	zijn	O	O
4357	aanwezig	O	O
4358	.	O	O
4359	Mensen	(855)	O
4360	worden	O	O
4361	voorbereid	O	O
4362	en	O	O
4363	getraind	O	O
4364	op	O	O
4365	wat	O	O
4366	van	O	O
4367	hen	(846)	O
4368	verwacht	O	O
4369	wordt	O	O
4370	.	O	O
4371	Zo	O	O
4372	probeert	O	O
4373	het	(91	O
4374	college	91)	O
4375	dit	(856)	O
4376	op	O	O
4377	te	O	O
4378	lossen	O	O
4379	.	O	O
4380	De	(441	O
4381	heer	O	O
4382	Bosch	O	S-PER
4383	(	O	O
4384	PVV	441)|(26)	O
4385	)	O	O
4386	merkt	O	O
4387	op	O	O
4388	dat	O	O
4389	heel	O	O
4390	specifiek	O	O
4391	de	(857	O
4392	teller	857)	O
4393	een	O	O
4394	instructie	O	O
4395	is	O	O
4396	te	O	O
4397	geven	O	O
4398	op	O	O
4399	wat	O	O
4400	een	(858	O
4401	ongeldig	O	O
4402	biljet	858)	O
4403	is	O	O
4404	en	O	O
4405	wat	(859)	O
4406	niet	O	O
4407	.	O	O
4408	Hij	(860)	O
4409	vraagt	O	O
4410	of	O	O
4411	het	(91	O
4412	college	91)	O
4413	het	(861)	O
4414	daar	O	O
4415	specifiek	O	O
4416	op	O	O
4417	gaat	O	O
4418	zetten	O	O
4419	.	O	O
4420	330	(862	O
4421	Burgemeester	O	O
4422	Dijksma	862)	S-PER
4423	antwoordt	O	O
4424	dat	O	O
4425	dit	(863)	O
4426	precies	O	O
4427	het	O	O
4428	punt	O	O
4429	is	O	O
4430	waarover	O	O
4431	de	(864	O
4432	instructie	864)	O
4433	moet	O	O
4434	gaan	O	O
4435	.	O	O
4436	Aan	O	O
4437	deze	(865	O
4438	instructie	865)	O
4439	wordt	O	O
4440	verder	O	O
4441	gewerkt	O	O
4442	.	O	O
4443	Zij	(866)	O
4444	maakt	O	O
4445	graag	(867	O
4446	gebruik	(868	O
4447	van	O	O
4448	ervaringsdeskundigen	868)|867)|(869)	O
4449	.	O	O
4450	De	(870	O
4451	instructie	870)	O
4452	moet	O	O
4453	erop	O	O
4454	gericht	O	O
4455	zijn	O	O
4456	zo	O	O
4457	dat	O	O
4458	de	(871	O
4459	medewerkers	871)	O
4460	in	O	O
4461	staat	O	O
4462	zijn	O	O
4463	om	O	O
4464	op	O	O
4465	het	(872	O
4466	juiste	O	O
4467	moment	872)	O
4468	hulp	(873)	O
4469	in	O	O
4470	te	O	O
4471	roepen	O	O
4472	.	O	O
4473	Het	(874)	O
4474	is	O	O
4475	ook	O	O
4476	waar	O	O
4477	dat	O	O
4478	het	(875)	O
4479	toekij-	O	O
4480	ken	O	O
4481	belangrijk	O	O
4482	is	O	O
4483	.	O	O
4484	De	(129	O
4485	burgemeester	129)	O
4486	deelt	O	O
4487	mee	O	O
4488	dat	O	O
4489	de	(258	O
4490	gemeente	258)	O
4491	gesproken	O	O
4492	heeft	O	O
4493	met	O	O
4494	Griffie	(876	O
4495	Gemeenteraad	876)	O
4496	Utrecht	O	O
4497	Verslag	O	O
4498	van	O	O
4499	de	(877	O
4500	openbare	O	O
4501	fysieke	O	O
4502	vergadering	O	O
4503	van	O	O
4504	de	(878	O
4505	Commissie	O	O
4506	Mens	O	O
4507	&	O	O
4508	Samenleving	878)|877)	O
4509	op	O	O
4510	30	(879	O
4511	september	O	O
4512	2021	879)	O
4513	Pagina	O	O
4514	8	(880)	O
4515	van	O	O
4516	12	(881)	O
4517	de	O	O
4518	burger	O	O
4519	die	O	O
4520	heeft	O	O
4521	ingesproken	O	O
4522	.	O	O
4523	Zij	(882)	O
4524	bevestigt	O	O
4525	dat	O	O
4526	de	(883	O
4527	transparantie	O	O
4528	die	O	O
4529	de	(50	O
4530	commissie	50)	O
4531	bepleit	883)	O
4532	,	O	O
4533	nodig	O	O
4534	is	O	O
4535	.	O	O
4536	De	(129	O
4537	burgemeester	129)	O
4538	bevestigt	O	O
4539	dat	O	O
4540	de	(884	O
4541	kosten	884)	O
4542	hoger	O	O
4543	zijn	O	O
4544	met	O	O
4545	de	(113	O
4546	CSO	113)	O
4547	.	O	O
4548	Die	(885)	O
4549	zijn	O	O
4550	niet	O	O
4551	in	O	O
4552	alle	(886	O
4553	gevallen	886)	O
4554	opgenomen	O	O
4555	in	O	O
4556	de	(887	O
4557	begrotingen	O	O
4558	voor	O	O
4559	de	(888	O
4560	toekomst	888)|887)	O
4561	.	O	O
4562	Het	(91	O
4563	college	91)	O
4564	zal	O	O
4565	een	(889	O
4566	voor-	O	O
4567	stel	889)	O
4568	doen	O	O
4569	bij	O	O
4570	de	(890	O
4571	Voorjaarsnota	890)	O
4572	.	O	O
4573	De	(884	O
4574	kosten	884)	O
4575	zullen	O	O
4576	lager	O	O
4577	zijn	O	O
4578	dan	O	O
4579	de	(891	O
4580	afgelopen	O	O
4581	keer	891)	O
4582	.	O	O
4583	Nu	O	O
4584	340	(892)	O
4585	hoeft	O	O
4586	de	(602	O
4587	gemeente	602)	O
4588	geen	(893	O
4589	externe	O	O
4590	projectleider	893)	O
4591	meer	O	O
4592	in	O	O
4593	te	O	O
4594	huren	O	O
4595	.	O	O
4596	Het	(894)	O
4597	is	O	O
4598	niet	O	O
4599	goedko-	O	O
4600	per	O	O
4601	.	O	O
4602	Het	(895)	O
4603	heeft	O	O
4604	voor	O	O
4605	de	(112	O
4606	vrijwilligers	112)	O
4607	voordelen	O	O
4608	omdat	O	O
4609	de	O	O
4610	werkdag	O	O
4611	op	O	O
4612	de	(896	O
4613	dag	896)	O
4614	zelf	O	O
4615	te	O	O
4616	bekorten	O	O
4617	is	O	O
4618	.	O	O
4619	De	(897	O
4620	heer	O	O
4621	Sungur	O	S-PER
4622	(	O	O
4623	DENK	897)|(28)	O
4624	)	O	O
4625	vindt	O	O
4626	dat	O	O
4627	de	(898	O
4628	democratie	898)	O
4629	wel	O	O
4630	iets	(899)	O
4631	mag	O	O
4632	kosten	O	O
4633	,	O	O
4634	zeker	O	O
4635	wan-	O	O
4636	neer	O	O
4637	dat	O	O
4638	leidt	O	O
4639	tot	O	O
4640	meer	(901|(900	O
4641	transparantie	900)	O
4642	en	O	O
4643	zorgvuldigheid	901)	O
4644	.	O	O
4645	Hij	(902)	O
4646	meent	O	O
4647	gelezen	O	O
4648	te	O	O
4649	hebben	O	O
4650	in	O	O
4651	het	(903	O
4652	voorstel	O	O
4653	dat	O	O
4654	het	(532	O
4655	Rijk	532)	O
4656	een	(904	O
4657	deel	O	O
4658	van	O	O
4659	de	(905	O
4660	kosten	905)|904)	O
4661	op	O	O
4662	zich	(906)	O
4663	zou	O	O
4664	nemen	903)	O
4665	.	O	O
4666	Hij	(902)	O
4667	vraagt	O	O
4668	of	O	O
4669	dat	(907)	O
4670	een	(908	O
4671	structurele	O	O
4672	bekostiging	908)	O
4673	zal	O	O
4674	zijn	O	O
4675	in	O	O
4676	het	(909	O
4677	geval	O	O
4678	de	(602	O
4679	gemeente	602)	O
4680	hiervoor	O	O
4681	kiest	O	O
4682	in	O	O
4683	de	(240	O
4684	toekomst	240)|909)	O
4685	,	O	O
4686	of	O	O
4687	gaat	O	O
4688	de	(910	O
4689	bekostiging	910)	O
4690	alleen	O	O
4691	om	O	O
4692	het	(911	O
4693	experiment	911)	O
4694	?	O	O
4695	Burgemeester	(779	O
4696	Dijksma	779)	S-PER
4697	zet	O	O
4698	uiteen	O	O
4699	dat	O	O
4700	voor	O	O
4701	het	(912	O
4702	experiment	912)	O
4703	een	(913	O
4704	extra	O	O
4705	bijdrage	913)	O
4706	is	O	O
4707	ontvangen	O	O
4708	van	O	O
4709	BZK	(914)	O
4710	.	O	O
4711	Zij	(915)	O
4712	zal	O	O
4713	hier	O	O
4714	in	O	O
4715	de	(916	O
4716	tweede	O	O
4717	termijn	916)	O
4718	op	O	O
4719	terugkomen	O	O
4720	.	O	O
4721	350	(917)	O
4722	De	(345	O
4723	bijdrage	O	O
4724	van	O	O
4725	het	(532	O
4726	Rijk	532)|345)	O
4727	was	O	O
4728	10.000	(918	O
4729	euro	918)	O
4730	.	O	O
4731	De	(919	O
4732	vorige	O	O
4733	keer	919)	O
4734	waren	O	O
4735	de	(920	O
4736	extra	O	O
4737	kosten	920)	O
4738	ongeveer	(921	O
4739	247.000	O	O
4740	euro	921)	O
4741	.	O	O
4742	Zij	(922)	O
4743	weet	O	O
4744	niet	O	O
4745	wat	(923)	O
4746	BZK	(914)	O
4747	met	O	O
4748	het	(769	O
4749	wetsvoorstel	769)	O
4750	gaat	O	O
4751	doen	O	O
4752	in	O	O
4753	de	(924	O
4754	richting	O	O
4755	van	O	O
4756	de	(925	O
4757	gemeen-	O	O
4758	ten	925)|924)	O
4759	als	O	O
4760	het	(926)	O
4761	gaat	O	O
4762	om	O	O
4763	extra	(927	O
4764	kosten	927)	O
4765	.	O	O
4766	Zij	(928)	O
4767	zal	O	O
4768	de	(930|(929	O
4769	beantwoording	929)	O
4770	daarvan	930)	O
4771	in	O	O
4772	de	(916	O
4773	tweede	O	O
4774	termijn	916)	O
4775	op	O	O
4776	zich	(928)	O
4777	nemen	O	O
4778	.	O	O
4779	Doorlopend	O	O
4780	worden	O	O
4781	gesprekken	O	O
4782	gevoerd	O	O
4783	omdat	O	O
4784	de	(931	O
4785	bijdragen	931)	O
4786	lang	O	O
4787	niet	O	O
4788	altijd	O	O
4789	kostendekkend	O	O
4790	zijn	O	O
4791	en	O	O
4792	de	(932	O
4793	eisen	O	O
4794	aan	O	O
4795	de	(933	O
4796	gemeenten	933)|932)	O
4797	hoger	O	O
4798	dan	O	O
4799	waar-	O	O
4800	voor	O	O
4801	men	(934)	O
4802	wil	O	O
4803	betalen	O	O
4804	.	O	O
4805	Deze	(935	O
4806	discussie	935)	O
4807	is	O	O
4808	voortgaand	O	O
4809	.	O	O
4810	Verschillende	(936	O
4811	raadsleden	936)	O
4812	hebben	O	O
4813	geopperd	O	O
4814	dat	O	O
4815	eerder	O	O
4816	begonnen	O	O
4817	moet	O	O
4818	worden	O	O
4819	met	O	O
4820	werven	(937)	O
4821	.	O	O
4822	Dan	O	O
4823	moet	O	O
4824	eerst	O	O
4825	duidelijk	O	O
4826	zijn	O	O
4827	voor	O	O
4828	welk	(938	O
4829	systeem	938)	O
4830	geworven	O	O
4831	zal	O	O
4832	worden	O	O
4833	.	O	O
4834	Daar-	O	O
4835	voor	O	O
4836	is	O	O
4837	het	(939)	O
4838	belangrijk	O	O
4839	eerst	O	O
4840	deze	(935	O
4841	discussie	935)	O
4842	te	O	O
4843	hebben	O	O
4844	afgerond	O	O
4845	.	O	O
4846	Het	(940)	O
4847	is	O	O
4848	mogelijk	O	O
4849	een	(941	O
4850	360	O	O
4851	uitvraag	941)	O
4852	te	O	O
4853	doen	O	O
4854	om	O	O
4855	de	(942	O
4856	interesse	942)	O
4857	na	O	O
4858	te	O	O
4859	gaan	O	O
4860	.	O	O
4861	Zij	(936)	O
4862	vindt	O	O
4863	enkele	(943	O
4864	suggesties	O	O
4865	van	O	O
4866	Student	(21	O
4867	&	O	O
4868	Starter	21)|943)	O
4869	ook	O	O
4870	interessant	O	O
4871	:	O	O
4872	na	O	O
4873	te	O	O
4874	gaan	O	O
4875	of	O	O
4876	nieuwe	(944	O
4877	partners	944)	O
4878	te	O	O
4879	vinden	O	O
4880	zijn	O	O
4881	.	O	O
4882	Dat	(945)	O
4883	kan	O	O
4884	van	O	O
4885	pas	O	O
4886	komen	O	O
4887	omdat	O	O
4888	de	(258	O
4889	gemeente	258)	O
4890	veel	(946	O
4891	mensen	946)	O
4892	nodig	O	O
4893	heeft	O	O
4894	,	O	O
4895	ook	(947	O
4896	mensen	O	O
4897	op	O	O
4898	de	(948	O
4899	reser-	O	O
4900	velijst	948)|947)	O
4901	.	O	O
4902	De	(258	O
4903	gemeente	258)	O
4904	heeft	O	O
4905	een	(949	O
4906	ambitie	O	O
4907	om	O	O
4908	de	(950	O
4909	toegankelijkheid	950)	O
4910	steeds	O	O
4911	verder	O	O
4912	te	O	O
4913	verbeteren	949)	O
4914	.	O	O
4915	De	(951	O
4916	gemakkelijkste	O	O
4917	manier	951)	O
4918	is	O	O
4919	alle	(952	O
4920	niet-toegankelijke	O	O
4921	stembureaus	952)	O
4922	te	O	O
4923	sluiten	O	O
4924	.	O	O
4925	Dan	O	O
4926	heeft	O	O
4927	Utrecht	(93)	O
4928	100	(953	O
4929	%	O	O
4930	toegankelijke	O	O
4931	stembureaus	953)	O
4932	.	O	O
4933	De	(954	O
4934	dichtheidsgraad	O	O
4935	van	O	O
4936	de	(605	O
4937	stembureaus	605)|954)	O
4938	neemt	O	O
4939	dan	O	O
4940	wel	O	O
4941	af	O	O
4942	.	O	O
4943	Het	(955	O
4944	gemeentebestuur	955)	O
4945	vindt	O	O
4946	de	(956	O
4947	nabijheid	956)	O
4948	ook	O	O
4949	heel	O	O
4950	erg	O	O
4951	belangrijk	O	O
4952	.	O	O
4953	Het	(91	O
4954	college	91)	O
4955	let	O	O
4956	goed	O	O
4957	op	O	O
4958	bij	O	O
4959	de	(957	O
4960	locatiekeuze	957)	O
4961	.	O	O
4962	Elk	(958	O
4963	jaar	958)	O
4964	stijgt	O	O
4965	het	(959	O
4966	percentage	O	O
4967	toegankelijk-	O	O
4968	heid	959)	O
4969	.	O	O
4970	De	(960	O
4971	fase	O	O
4972	waarin	O	O
4973	de	(258	O
4974	gemeente	258)	O
4975	nu	O	O
4976	zit	960)	O
4977	is	O	O
4978	die	O	O
4979	vanuit	O	O
4980	de	(961	O
4981	vraag	O	O
4982	hoe	O	O
4983	het	(962)	O
4984	mogelijk	O	O
4985	is	O	O
4986	de	(950	O
4987	370	O	O
4988	toegankelijkheid	950)	O
4989	steeds	O	O
4990	verder	O	O
4991	te	O	O
4992	verbeteren	961)	O
4993	.	O	O
4994	De	(441	O
4995	heer	O	O
4996	Bosch	O	S-PER
4997	(	O	O
4998	PVV	441)|(26)	O
4999	)	O	O
5000	doet	O	O
5001	de	(963	O
5002	suggestie	963)	O
5003	het	(964	O
5004	recht	O	O
5005	van	O	O
5006	vordering	964)|(965)	O
5007	toe	O	O
5008	te	O	O
5009	passen	O	O
5010	.	O	O
5011	Burgemeester	(779	O
5012	Dijksma	779)	S-PER
5013	geeft	O	O
5014	de	(966	O
5015	voorkeur	966)	O
5016	aan	O	O
5017	het	(968|(967	O
5018	vinden	O	O
5019	van	O	O
5020	goede	(969	O
5021	locaties	969)|967)	O
5022	boven	O	O
5023	het	(970	O
5024	vorderen	O	O
5025	van	O	O
5026	locaties	970)|968)|(971)	O
5027	.	O	O
5028	Het	(91	O
5029	college	91)	O
5030	spant	O	O
5031	zich	(972)	O
5032	daarvoor	O	O
5033	in	O	O
5034	.	O	O
5035	Zij	(973)	O
5036	schetst	O	O
5037	de	(974	O
5038	ervaring	974)	O
5039	met	O	O
5040	een	(976|(975	O
5041	goed	O	O
5042	initiatief	O	O
5043	van	O	O
5044	een	(977	O
5045	van	O	O
5046	de	(978	O
5047	burgers	978)|977)|975)	O
5048	.	O	O
5049	Mevrouw	(979	O
5050	Assen	O	S-PER
5051	(	O	O
5052	PvdA	979)|976)|(980)	O
5053	)	O	O
5054	verwacht	O	O
5055	dat	O	O
5056	iedereen	(981)	O
5057	begrijpt	O	O
5058	dat	O	O
5059	het	(982)	O
5060	niet	O	O
5061	reëel	O	O
5062	is	O	O
5063	om	O	O
5064	te	O	O
5065	eisen	O	O
5066	dat	O	O
5067	het	(983	O
5068	percentage	983)	O
5069	op	O	O
5070	100	(984	O
5071	%	984)	O
5072	ligt	O	O
5073	bij	O	O
5074	de	(985	O
5075	volgende	O	O
5076	verkiezingen	O	O
5077	met	O	O
5078	dezelfde	(986	O
5079	nabijheid	O	O
5080	als	O	O
5081	nu	986)|985)	O
5082	.	O	O
5083	Zij	(987)	O
5084	is	O	O
5085	het	(988)	O
5086	eens	O	O
5087	met	O	O
5088	mevrouw	(989)	O
5089	Kendir	O	S-PER
5090	over	O	O
5091	dat	O	O
5092	het	(990	O
5093	voorbeeld	O	O
5094	van	O	O
5095	het	(991	O
5096	heel	O	O
5097	toegankelijk	O	O
5098	stembureau	O	O
5099	op	O	O
5100	het	(992	O
5101	stadskantoor	992)|991)|990)	O
5102	heel	O	O
5103	mooi	O	O
5104	is	O	O
5105	,	O	O
5106	maar	O	O
5107	ze	(993)	O
5108	heeft	O	O
5109	er	(994)	O
5110	wel	O	O
5111	behoefte	(995)	O
5112	aan	O	O
5113	de	(996	O
5114	lat	996)	O
5115	steeds	O	O
5116	hoger	O	O
5117	te	O	O
5118	leggen	O	O
5119	en	O	O
5120	meer	(997	O
5121	ambitie	997)	O
5122	uit	O	O
5123	te	O	O
5124	spreken	O	O
5125	op	O	O
5126	dit	(998	O
5127	380	O	O
5128	onderwerp	998)	O
5129	.	O	O
5130	Zij	(999)	O
5131	gaat	O	O
5132	ervan	O	O
5133	uit	O	O
5134	dat	O	O
5135	de	(1000	O
5136	daden	1000)	O
5137	dan	O	O
5138	volgen	O	O
5139	.	O	O
5140	Burgemeester	(779	O
5141	Dijksma	779)	S-PER
5142	heeft	O	O
5143	de	(1002|(1001	O
5144	ervaring	1001)	O
5145	hierin	1002)	O
5146	ambitieus	O	O
5147	te	O	O
5148	zijn	O	O
5149	en	O	O
5150	dat	O	O
5151	ook	O	O
5152	echt	O	O
5153	gezocht	O	O
5154	wordt	O	O
5155	.	O	O
5156	Uiteindelijk	O	O
